iter	Logloss
225	0.008109153221
226	0.00810085908
227	0.008093254025
228	0.008075791981
229	0.008066979217
230	0.007932986784
231	0.007925423941
232	0.00786418028
233	0.007792896487
234	0.007623364665
235	0.00747989804
236	0.007426983413
237	0.007421143413
238	0.007288935694
239	0.007280120121
240	0.007212660471
241	0.007167008186
242	0.007121026378
243	0.007019683631
244	0.007019683631
245	0.006951354134
246	0.00694073921
247	0.006940720146
248	0.006928731475
249	0.006791183911
250	0.00678142777
251	0.00673461688
252	0.00672939933
253	0.006689143994
254	0.006682661459
255	0.006682655502
256	0.006622143139
257	0.006545706304
258	0.006508071061
259	0.006508060849
260	0.006508050636
261	0.006503296647
262	0.006448985891
263	0.00634098104
264	0.00634098104
265	0.006330112166
266	0.006320228624
267	0.006255318602
268	0.006195608344
269	0.006195611748
270	0.006195611748
271	0.006051477483
272	0.006051477483
273	0.006034832436
274	0.005901247481
275	0.005794774246
276	0.005700516824
277	0.005700514356
278	0.005655201209
279	0.005646550313
280	0.005646550313
281	0.005646550313
282	0.005634236119
283	0.005627673076
284	0.005627680906
285	0.005627690693
286	0.005571147405
287	0.005538998045
288	0.005515902804
289	0.005508501317
290	0.005508497317
291	0.005508495701
292	0.005464360817
293	0.005464355881
294	0.005464352732
295	0.005464358605
296	0.00546433869
297	0.005401932085
298	0.005375507323
299	0.005375507323
300	0.005375493707
301	0.005354401045
302	0.005354405641
303	0.005300353175
304	0.005293551501
305	0.005293558905
306	0.005293533884
307	0.005293530735
308	0.005293533799
309	0.005293525374
310	0.005293526735
311	0.005293526565
312	0.005293512268
313	0.005250228083
314	0.005250228083
315	0.005243007358
316	0.005242994337
317	0.005242994337
318	0.005242994337
319	0.005242990677
320	0.005242991613
321	0.005242990847
322	0.005242981061
323	0.005242983954
324	0.005242964891
325	0.005242964891
326	0.005242960125
327	0.005228742157
328	0.005228750412
329	0.005202661555
330	0.005202651258
331	0.005202658917
332	0.005202647939
333	0.005146588297
334	0.005131899874
335	0.005131891109
336	0.005017392831
337	0.005017386873
338	0.004982419978
339	0.004982420829
340	0.004964857597
341	0.00496483981
342	0.00496483981
343	0.004964836916
344	0.004964825427
345	0.004938219565
346	0.004938224586
347	0.004938198204
348	0.004938198204
349	0.004929960827
350	0.004929960827
351	0.004929960827
352	0.004929960827
353	0.004929963976
354	0.004929955891
355	0.004922227691
356	0.004922234414
357	0.004922232882
358	0.004922228797
359	0.004922228797
360	0.004922224202
361	0.004922221819
362	0.004879648337
363	0.004853003667
364	0.004852989625
365	0.004852979498
366	0.004852976179
367	0.004852985285
368	0.004852976859
369	0.004852976859
370	0.00483389648
371	0.004826280361
372	0.004826261724
373	0.004826265383
374	0.004826257128
375	0.004826257128
376	0.004826255256
377	0.004806291242
378	0.004806266817
379	0.004806262307
380	0.004806259584
381	0.004781372479
382	0.004730632172
383	0.004730636597
384	0.004689032279
385	0.004675114557
386	0.004675094898
387	0.004637288596
388	0.004605087067
389	0.004605079748
390	0.004605079748
391	0.004605079748
392	0.004605079748
393	0.004605074046
394	0.004605074046
395	0.004605070557
396	0.004605070557
397	0.00460506043
398	0.00460505626
399	0.00460505626
400	0.004600575965
401	0.004600554519
402	0.004574126949
403	0.004574121843
404	0.004574113247
405	0.004574114949
406	0.004574114949
407	0.00457411946
408	0.00457411946
409	0.00457411946
410	0.004574123034
411	0.004553354363
412	0.004553339555
413	0.004553346363
414	0.004475668373
415	0.004475677224
416	0.004475677224
417	0.004475662841
418	0.004475662841
419	0.004475660799
420	0.004378294021
421	0.004378294021
422	0.004378294021
423	0.004378294021
424	0.004378286788
425	0.004345674632
426	0.004345674632
427	0.004345672334
428	0.004345666718
429	0.004345681526
430	0.004345680504
431	0.004320697148
432	0.004320696893
433	0.004320687957
434	0.00432069919
435	0.004320687276
436	0.004320687276
437	0.004320687276
438	0.004320676723
439	0.004320687957
440	0.004320680893
441	0.004307293198
442	0.004307289539
443	0.004307289198
444	0.00430728205
445	0.00430728205
446	0.004307258476
447	0.004307267071
448	0.004307255072
449	0.004307254051
450	0.004307243668
451	0.004307243668
452	0.004307240945
453	0.00430724554
454	0.00430723737
455	0.00430723737
456	0.004307242476
457	0.004307240434
458	0.004307237796
459	0.004307237796
460	0.004307241796
461	0.004307230732
462	0.004307223754
463	0.004307223754
464	0.004307223754
465	0.004307223754
466	0.004307223754
467	0.004307223754
468	0.004307223754
469	0.004307223754
470	0.004307223754
471	0.004307218392
472	0.004292560692
473	0.004292565883
474	0.004292557032
475	0.004292556181
476	0.004292556181
477	0.004292541714
478	0.004292541714
479	0.004292553969
480	0.004292551756
481	0.004292548777
482	0.004292548777
483	0.004292553458
484	0.004292542224
485	0.004292542224
486	0.004292542224
487	0.004292545799
488	0.004292545799
489	0.004292537288
490	0.004292537288
491	0.004292540522
492	0.00429253048
493	0.00429253048
494	0.004292521118
495	0.004292514055
496	0.004292513459
497	0.004292513459
498	0.004292513459
499	0.004292523501
500	0.004292476439
501	0.004292487758
502	0.004292487928
503	0.004292487928
504	0.004292487928
505	0.004292485205
506	0.004292485205
507	0.004292478822
508	0.004292479758
509	0.004292467333
510	0.004292467843
511	0.004292463929
512	0.004292463929
513	0.004287662026
514	0.004287662026
515	0.004287662026
516	0.004287662026
517	0.004287662026
518	0.004287662026
519	0.004287662026
520	0.004287662026
521	0.004287662026
522	0.00428767377
523	0.00428767377
524	0.00428767377
525	0.004287658026
526	0.004287658111
527	0.004287663898
528	0.004287662281
529	0.004287662281
530	0.004287662281
531	0.004287662281
532	0.004287662196
533	0.004287643644
534	0.004287640154
535	0.004287636495
536	0.004287638452
537	0.004287639644
538	0.004287623304
539	0.004287632155
540	0.004287616751
541	0.004287601432
542	0.004287601432
543	0.004287608326
544	0.004287608326
545	0.00428761173
546	0.004287598198
547	0.004287598198
548	0.004287578284
549	0.004287578284
550	0.004287578284
551	0.004287588241
552	0.004287588241
553	0.004287588241
554	0.004287588241
555	0.004287588241
556	0.0042875959
557	0.004287601517
558	0.004287601517
559	0.004287586028
560	0.004287586028
561	0.004287590879
562	0.004287581433
563	0.004287576156
564	0.004287574114
565	0.004287565348
566	0.004287557519
567	0.004287567305
568	0.004287568497
569	0.004287555816
570	0.004287555816
571	0.004287555816
572	0.004287545093
573	0.004287549689
574	0.004287549689
575	0.00428755037
576	0.00428755037
577	0.00428755037
578	0.00428755037
579	0.00428755037
580	0.004287540753
581	0.004287540753
582	0.004287523902
583	0.004287534966
584	0.004287534966
585	0.004287534966
586	0.004287527987
587	0.004287534796
588	0.004287524668
589	0.00428751335
590	0.004287526541
591	0.004287528158
592	0.004287523307
593	0.004287503052
594	0.00428751769
595	0.00428751769
596	0.004287502967
597	0.004287498712
598	0.004287498031
599	0.004287498031
600	0.004287484244
601	0.00428749718
602	0.004287499307
603	0.00428748101
604	0.004287478202
605	0.004287491393
606	0.004287478542
607	0.0042874645
608	0.004287471989
609	0.004287468585
610	0.004287466968
611	0.004287453777
612	0.004287448671
613	0.004287448671
614	0.004287436756
615	0.004287440926
616	0.004287425352
617	0.004287425352
618	0.004287425352
619	0.004287425352
620	0.004287435224
621	0.004287432416
622	0.004287425012
623	0.004287408672
624	0.004287411906
625	0.004287411906
626	0.004287407821
627	0.004287404672
628	0.004287404672
629	0.004287387906
630	0.004287387906
631	0.004287388417
632	0.004287381268
633	0.004287381268
634	0.004287381268
635	0.004287381268
636	0.004287388332
637	0.004287388077
638	0.004287389779
639	0.004287389779
640	0.004287380162
641	0.004287380162
642	0.004287380162
643	0.004287369779
644	0.004287396417
645	0.00428737863
646	0.004287367141
647	0.004287363056
648	0.004287360588
649	0.004287360588
650	0.004287363652
651	0.004287350886
652	0.004287350886
653	0.004287358546
654	0.004287358546
655	0.004287354461
656	0.004287347993
657	0.00428733727
658	0.004287328589
659	0.004287341184
660	0.004287322121
661	0.004287322121
662	0.004287322121
663	0.004287325866
664	0.004287325866
665	0.004287322802
666	0.004287322802
667	0.00428732961
668	0.004287330291
669	0.00428733761
670	0.00428733761
671	0.004287329015
672	0.004287324759
673	0.004287316419
674	0.004287317866
675	0.004287295569
676	0.004287320759
677	0.004287320759
678	0.004287308079
679	0.004287308079
680	0.004287308079
681	0.004287328249
682	0.004287328249
683	0.004287297696
684	0.004287306122
685	0.004287285271
686	0.004287302803
687	0.004287302803
688	0.004287302803
689	0.004287318377
690	0.00428729242
691	0.004287298888
692	0.004287297015
693	0.004287286037
694	0.004287286037
695	0.004287294122
696	0.004287283229
697	0.004287280505
698	0.004287278888
699	0.004287294718
700	0.004287276505
701	0.00428728459
702	0.004287274803
703	0.004287274803
704	0.004287277527
705	0.00428726408
706	0.00428726408
707	0.004287266378
708	0.004287266378
709	0.004287257868
710	0.004287257868
711	0.00428726357
712	0.00428726357
713	0.00428726357
714	0.00428726357
715	0.00428726357
716	0.00428726357
717	0.004287252591
718	0.004287252591
719	0.004287256081
720	0.004287253272
721	0.004287243485
722	0.004287243485
723	0.004287243485
724	0.004287243485
725	0.004287243485
726	0.004287248591
727	0.004287248591
728	0.004287248591
729	0.004287248591
730	0.004287247485
731	0.004287231485
732	0.004287231485
733	0.004287231485
734	0.004287231485
735	0.004287226124
736	0.004287226124
737	0.004287226124
738	0.004287218465
739	0.004287228166
740	0.004287228166
741	0.004287222124
742	0.004287222124
743	0.004287222635
744	0.004287222635
745	0.004287213018
746	0.004287221273
747	0.004287213869
748	0.004287209018
749	0.004287216337
750	0.004287209614
751	0.004287202465
752	0.004287197359
753	0.004287200933
754	0.004287209444
755	0.004287195401
756	0.004287195401
757	0.004287195316
758	0.004287195146
759	0.004287182466
760	0.004287185955
761	0.004287194976
762	0.004287189274
763	0.004287189274
764	0.004287191827
765	0.00428717787
766	0.004287166041
767	0.004287171232
768	0.004287174211
769	0.00428716536
770	0.004287156339
771	0.004287138892
772	0.004287155062
773	0.004287155062
774	0.004287155062
775	0.00428714936
776	0.004287143743
777	0.004287143743
778	0.004287135063
779	0.004287137275
780	0.004287147062
781	0.004287128595
782	0.00428713668
783	0.004287122808
784	0.004287122552
785	0.004287126552
786	0.004287129276
787	0.004287118382
788	0.004287117787
789	0.004287114893
790	0.004287109532
791	0.004287118382
792	0.004287118382
793	0.004287116936
794	0.004287123659
795	0.004287123659
796	0.004287101447
797	0.004287101447
798	0.004287101447
799	0.004287101447
800	0.004287101447
801	0.004287101447
802	0.004287101447
803	0.004287103915
804	0.004287103915
805	0.004287096936
806	0.004287096936
807	0.004287096936
808	0.004287112255
809	0.004287112255
810	0.004287112255
811	0.004287112255
812	0.004287115659
813	0.004287122808
814	0.004287102553
815	0.004287097702
816	0.004287098468
817	0.004287086298
818	0.004287091575
819	0.004287089022
820	0.004287077362
821	0.004287100681
822	0.004287100681
823	0.004287100681
824	0.004287100681
825	0.004287088851
826	0.00428707583
827	0.00428707583
828	0.004287076511
829	0.004287076511
830	0.004287076511
831	0.004287076511
832	0.004287076511
833	0.004287075405
834	0.004287075405
835	0.004287075405
836	0.004287066129
837	0.004287066129
838	0.004287066129
839	0.004287076171
840	0.004287068256
841	0.004287068256
842	0.004287068341
843	0.004287062044
844	0.004287070469
845	0.004287070469
846	0.004287070469
847	0.004287053618
848	0.004287052257
849	0.004287052257
850	0.004287052257
851	0.004287043491
852	0.004287045533
853	0.004287036172
854	0.004287025534
855	0.004287025534
856	0.004287023747
857	0.004287025023
858	0.004287008854
859	0.004287022726
860	0.004287005279
861	0.004287005279
862	0.004287000343
863	0.004286997875
864	0.004287004854
865	0.004287008173
866	0.004286993705
867	0.004286998301
868	0.004286998301
869	0.004287000513
870	0.004286977791
871	0.004286974982
872	0.004286958813
873	0.004286951238
874	0.004286959493
875	0.004286946473
876	0.004286930303
877	0.004286941281
878	0.004286941281
879	0.004286941281
880	0.00428692358
881	0.004286929537
882	0.004286918644
883	0.004286918644
884	0.004286918644
885	0.004286914133
886	0.004286914133
887	0.00428690724
888	0.004286895155
889	0.004286895155
890	0.004286906048
891	0.004286893453
892	0.004286893453
893	0.004286887325
894	0.004286888006
895	0.004286884432
896	0.004286885198
897	0.004286873794
898	0.004286881794
899	0.004286878474
900	0.004286878474
901	0.004286878474
902	0.004286878474
903	0.004286859581
904	0.004286859581
905	0.004286857284
906	0.004286844007
907	0.004286839156
908	0.004286834476
909	0.004286834476
910	0.004286827412
911	0.004286815753
912	0.004286819327
913	0.004286819327
914	0.00428681771
915	0.004286801285
916	0.004286798732
917	0.00428680069
918	0.004286791243
919	0.004286791243
920	0.004286794817
921	0.004286784945
922	0.004286787754
923	0.004286778052
924	0.004286778052
925	0.004286777371
926	0.00428677269
927	0.00428677269
928	0.004286771499
929	0.004286767329
930	0.004286758478
931	0.004286759244
932	0.004286763159
933	0.004286756776
934	0.004286759755
935	0.004286759755
936	0.004286741457
937	0.004286753797
938	0.004286744181
939	0.004286752351
940	0.004286740606
941	0.004286739159
942	0.004286735245
943	0.00428673933
944	0.004286729798
945	0.004286737202
946	0.00428673516
947	0.004286733798
948	0.004286733798
949	0.004286707075
950	0.004286720777
951	0.004286709288
952	0.004286705288
953	0.004286709373
954	0.004286709628
955	0.004286693629
956	0.004286691586
957	0.004286700182
958	0.004286684778
959	0.004286694905
960	0.004286687161
961	0.004286684863
962	0.004286684863
963	0.00428668197
964	0.004286680778
965	0.004286686055
966	0.004286671161
967	0.004286660353
968	0.004286671161
969	0.00428667014
970	0.00428667014
971	0.004286666396
972	0.004286666396
973	0.004286664438
974	0.00428665397
975	0.004286663672
976	0.004286652268
977	0.004286634397
978	0.004286648694
979	0.004286638481
980	0.004286619333
981	0.004286619333
982	0.004286607333
983	0.004286607333
984	0.004286611759
985	0.004286606397
986	0.004286605461
987	0.004286605461
988	0.004286604865
989	0.004286589291
990	0.004286589291
991	0.004286589291
992	0.004286579249
993	0.004286589206
994	0.004286573547
995	0.004286573547
996	0.004286582313
997	0.004286557803
998	0.004286557803
999	0.004286557803
02300607779
999	0.002300600459
912057

956	0.0006938364539
957	0.0006938364539
958	0.0006938364539
959	0.0006938364539
960	0.0006938364539
961	0.0006938364539
962	0.0006938364539
963	0.0006938364539
964	0.0006938364539
965	0.0006938364539
966	0.0006938364539
967	0.0006938364539
968	0.0006938364539
969	0.0006938364539
970	0.0006938364539
971	0.0006938364539
972	0.0006938364539
973	0.0006938364539
974	0.0006938364539
975	0.0006938364539
976	0.0006938364539
977	0.0006938364539
978	0.0006938364539
979	0.0006938364539
980	0.0006938364539
981	0.0006938364539
982	0.0006938364539
983	0.0006938364539
984	0.0006938364539
985	0.0006938364539
986	0.0006938364539
987	0.0006938364539
988	0.0006938364539
989	0.0006938364539
990	0.0006938364539
991	0.0006938364539
992	0.0006938364539
993	0.0006938364539
994	0.0006938364539
995	0.0006938364539
996	0.0006938364539
997	0.0006938364539
998	0.0006938364539
999	0.0006938364539
